187	0	867
187	0	272
187	0	556
187	0	86
187	0	238
187	0	41
187	0	789
187	0	784
187	0	346
187	0	249
187	0	390
187	0	250
187	0	67
187	0	345
187	0	595
187	0	298
187	0	592
187	0	2
187	0	631
187	0	284
187	0	970
187	0	389
187	0	200
187	0	505
187	0	190
187	0	776
187	0	305
877	0	156
877	0	405
877	0	641
877	0	149
877	0	141
877	0	789
877	0	504
877	0	784
877	0	767
877	0	896
877	0	497
877	0	805
877	0	160
877	0	491
877	0	25
877	0	831
877	0	446
877	0	348
877	0	413
877	0	541
877	0	1014
877	0	614
877	0	146
877	0	241
877	0	379
877	0	516
877	0	184
406	0	149
406	0	272
406	0	300
406	0	370
406	0	442
406	0	740
406	0	53
814	0	272
814	0	300
814	0	125
814	0	522
814	0	202
814	0	452
814	0	247
814	0	789
814	0	784
814	0	346
814	0	249
814	0	390
814	0	323
814	0	606
814	0	810
814	0	523
814	0	894
814	0	136
814	0	781
814	0	209
814	0	358
640	0	300
640	0	522
640	0	202
640	0	452
640	0	247
640	0	789
640	0	784
640	0	346
640	0	249
640	0	995
640	0	825
640	0	601
640	0	703
640	0	294
640	0	422
640	0	95
640	0	820
640	0	783
640	0	138
640	0	454
640	0	251
640	0	897
640	0	754
640	0	911
640	0	493
640	0	273
640	0	167
640	0	397
640	0	554
640	0	341
640	0	611
640	0	205
555	0	756
555	0	867
555	0	370
555	0	149
555	0	103
555	0	300
555	0	603
555	0	50
555	0	784
555	0	504
555	0	346
555	0	249
555	0	320
555	0	692
555	0	870
555	0	731
555	0	899
555	0	318
555	0	742
555	0	398
555	0	896
555	0	641
555	0	405
555	0	497
555	0	767
555	0	481
555	0	989
555	0	178
555	0	450
555	0	412
555	0	811
555	0	1001
555	0	363
555	0	242
555	0	635
555	0	232
555	0	420
555	0	259
555	0	797
555	0	75
555	0	805
555	0	77
555	0	713
555	0	544
555	0	70
555	0	416
555	0	558
555	0	160
555	0	43
555	0	146
555	0	705
555	0	114
555	0	841
555	0	13
555	0	172
555	0	372
555	0	248
555	0	241
555	0	837
555	0	590
555	0	995
555	0	91
555	0	573
555	0	560
555	0	145
555	0	427
555	0	78
555	0	604
555	0	996
555	0	550
555	0	163
555	0	93
555	0	620
555	0	113
555	0	663
555	0	164
555	0	144
555	0	559
555	0	903
555	0	648
555	0	235
555	0	105
555	0	403
555	0	861
555	0	688
555	0	959
555	0	154
555	0	514
555	0	299
555	0	628
555	0	777
555	0	800
555	0	864
555	0	456
555	0	368
555	0	984
555	0	852
555	0	359
555	0	208
555	0	838
555	0	506
555	0	302
555	0	343
555	0	341
555	0	790
555	0	677
555	0	527
555	0	891
555	0	535
555	0	119
555	0	898
555	0	134
555	0	674
555	0	650
555	0	786
555	0	10
555	0	210
555	0	1004
555	0	375
555	0	22
555	0	227
555	0	748
555	0	157
555	0	262
555	0	5
555	0	557
555	0	279
555	0	987
555	0	362
555	0	658
555	0	579
555	0	696
555	0	204
555	0	847
555	0	469
555	0	803
555	0	206
555	0	399
555	0	879
555	0	36
555	0	623
555	0	780
555	0	487
555	0	955
555	0	240
555	0	917
555	0	974
555	0	511
555	0	739
555	0	87
555	0	714
555	0	594
555	0	414
555	0	419
555	0	528
555	0	972
555	0	637
555	0	292
555	0	569
555	0	45
555	0	337
555	0	18
555	0	834
555	0	982
555	0	905
555	0	14
555	0	737
555	0	771
555	0	759
555	0	260
555	0	689
555	0	364
555	0	939
555	0	964
555	0	201
555	0	137
555	0	616
645	0	300
645	0	522
645	0	202
645	0	452
645	0	247
645	0	789
645	0	784
645	0	346
645	0	249
645	0	390
645	0	719
645	0	151
645	0	322
645	0	495
645	0	196
645	0	482
645	0	710
645	0	886
645	0	409
645	0	197
645	0	173
645	0	888
645	0	347
645	0	117
645	0	591
645	0	639
645	0	62
645	0	32
645	0	306
645	0	9
645	0	191
645	0	723
645	0	1007
645	0	295
645	0	622
645	0	686
645	0	978
645	0	512
645	0	373
645	0	3
645	0	749
645	0	503
645	0	57
645	0	205
916	0	300
916	0	522
916	0	202
916	0	452
916	0	247
916	0	789
916	0	784
916	0	346
916	0	249
916	0	495
916	0	390
916	0	719
916	0	151
916	0	1007
916	0	622
916	0	295
916	0	686
916	0	605
916	0	54
916	0	1003
916	0	782
916	0	298
916	0	595
916	0	631
916	0	2
916	0	250
916	0	34
916	0	465
916	0	57
916	0	205
61	0	867
61	0	272
61	0	300
61	0	226
61	0	789
61	0	784
61	0	346
61	0	249
61	0	1001
61	0	522
61	0	202
61	0	452
61	0	247
61	0	706
61	0	385
61	0	872
61	0	390
61	0	659
61	0	584
61	0	84
61	0	81
61	0	440
61	0	722
61	0	439
61	0	6
61	0	798
61	0	281
61	0	866
61	0	853
61	0	224
61	0	72
61	0	432
61	0	929
61	0	7
61	0	846
61	0	333
61	0	234
61	0	26
61	0	48
61	0	1013
61	0	49
694	0	300
694	0	522
694	0	202
694	0	452
694	0	247
694	0	789
694	0	784
694	0	346
694	0	249
694	0	719
694	0	151
694	0	322
694	0	390
694	0	495
694	0	100
694	0	268
694	0	482
694	0	886
694	0	409
694	0	769
694	0	888
694	0	723
694	0	1007
694	0	295
694	0	622
694	0	686
694	0	127
694	0	57
694	0	123
858	0	300
858	0	522
858	0	202
858	0	452
858	0	247
858	0	789
858	0	784
858	0	346
858	0	249
858	0	495
858	0	284
858	0	706
858	0	23
858	0	693
858	0	768
858	0	312
858	0	986
858	0	60
858	0	940
858	0	290
858	0	653
858	0	1015
858	0	476
858	0	150
858	0	547
858	0	239
858	0	261
858	0	228
858	0	376
858	0	629
858	0	880
858	0	625
858	0	575
415	0	300
415	0	522
415	0	202
415	0	452
415	0	247
415	0	789
415	0	784
415	0	346
415	0	249
415	0	605
415	0	650
415	0	965
415	0	583
415	0	994
415	0	947
415	0	4
415	0	517
415	0	96
415	0	979
415	0	301
415	0	209
415	0	205
369	0	300
369	0	522
369	0	202
369	0	452
369	0	247
369	0	789
369	0	784
369	0	346
369	0	249
369	0	390
369	0	719
369	0	151
369	0	574
369	0	622
369	0	295
369	0	686
369	0	347
369	0	591
369	0	639
369	0	117
369	0	9
369	0	32
369	0	57
369	0	205
254	0	300
254	0	522
254	0	202
254	0	452
254	0	247
254	0	789
254	0	784
254	0	346
254	0	249
254	0	320
254	0	896
254	0	767
254	0	497
254	0	876
254	0	614
254	0	160
254	0	690
254	0	146
254	0	241
254	0	948
254	0	601
254	0	630
254	0	745
254	0	495
